surface,rooms,bathrooms,location,city,property_type,floor,total_floors,parking,has_garden,has_pool,year_built,price
234,3,3,Gafsa,Gafsa,apartment,5,6,False,False,False,2011,192816
187,5,3,Bizerte,Bizerte,house,0,2,False,False,False,2017,273438
66,1,1,Kairouan,Kairouan,house,0,5,False,False,False,2006,102685
262,1,3,Sfax,Sfax,apartment,5,7,True,False,False,2023,221180
385,5,2,Gabès,Gabès,house,0,4,False,False,False,2017,671070
396,6,3,Hammamet,Hammamet,apartment,4,1,True,False,False,2020,788356
328,1,1,Gafsa,Gafsa,apartment,3,3,True,False,False,2001,346879
444,5,1,Sousse,Sousse,villa,0,5,True,True,True,1994,2884317
446,1,4,Gabès,Gabès,villa,0,1,False,True,False,1990,570116
193,7,3,Gafsa,Gafsa,villa,0,9,True,False,False,2020,376150
179,1,3,Gafsa,Gafsa,villa,0,9,True,False,True,2020,620298
293,4,1,Nabeul,Nabeul,house,0,5,False,True,False,2018,895465
213,7,3,Gafsa,Gafsa,apartment,2,9,False,False,False,2002,260030
360,1,2,Sfax,Sfax,house,0,4,False,True,False,1991,727721
489,6,3,Gabès,Gabès,house,0,6,False,False,False,2017,939818
498,1,4,Kairouan,Kairouan,villa,0,8,True,True,False,2006,1613476
219,6,2,Hammamet,Hammamet,house,0,4,False,False,False,2020,491619
204,2,3,Sfax,Sfax,villa,0,9,True,True,True,2010,715432
158,7,2,Sfax,Sfax,apartment,7,3,True,False,False,1990,309503
329,3,3,Kairouan,Kairouan,house,0,9,False,True,False,2013,837060
141,7,3,Gabès,Gabès,apartment,3,8,False,False,False,2018,174501
334,5,3,Nabeul,Nabeul,house,0,2,True,False,False,1993,512625
297,7,4,Sousse,Sousse,apartment,7,7,True,False,False,2012,740207
136,2,3,Gafsa,Gafsa,apartment,0,2,False,False,False,1999,197254
307,1,3,Sousse,Sousse,apartment,7,9,False,False,False,1996,513549
449,1,4,Hammamet,Hammamet,villa,0,3,True,True,True,2004,1319330
308,2,3,Nabeul,Nabeul,villa,0,3,False,True,False,2016,1009895
384,4,1,La Marsa,Tunis,apartment,0,1,True,False,False,2001,987033
378,1,3,Tataouine,Tataouine,house,0,4,True,False,False,2009,527114
63,2,3,Sousse,Sousse,villa,0,3,False,False,False,2016,185749
354,3,2,Tataouine,Tataouine,villa,0,3,False,True,True,2001,1409802
464,5,3,Gabès,Gabès,apartment,3,8,False,False,False,2000,418713
321,6,3,Nabeul,Nabeul,apartment,7,1,False,False,False,1998,573177
459,1,2,Hammamet,Hammamet,villa,0,2,False,True,False,2002,1033873
206,4,4,Nabeul,Nabeul,house,0,8,True,True,False,2009,834391
97,7,1,Hammamet,Hammamet,house,0,3,True,False,False,2002,289490
92,5,3,Lac 1,Tunis,apartment,4,8,True,False,False,1995,317041
299,1,4,Monastir,Monastir,apartment,8,5,False,False,False,2003,525044
300,5,2,Hammamet,Hammamet,house,0,1,True,False,False,2014,923340
388,1,1,Ariana,Tunis,house,0,4,True,True,False,2004,814449
130,6,3,Sfax,Sfax,apartment,5,9,True,False,False,1999,164782
155,7,4,Gafsa,Gafsa,house,0,9,False,False,False,2002,296124
434,1,3,Nabeul,Nabeul,apartment,8,5,False,False,False,2001,1018684
119,4,3,Gabès,Gabès,house,0,3,False,False,False,1999,140343
99,5,1,Tataouine,Tataouine,villa,0,7,True,True,True,2017,171671
425,5,1,Sfax,Sfax,apartment,3,3,False,False,False,1993,552840
394,3,4,Nabeul,Nabeul,villa,0,8,False,True,True,2016,1833999
430,1,4,Kairouan,Kairouan,villa,0,8,False,False,False,2015,624772
71,6,3,Kairouan,Kairouan,apartment,4,2,True,False,False,2000,100612
137,5,1,Nabeul,Nabeul,house,0,7,False,True,False,1993,267299
320,5,3,Monastir,Monastir,house,0,4,False,True,False,1993,639541
218,1,2,Hammamet,Hammamet,house,0,8,True,True,False,1997,473707
434,3,3,Monastir,Monastir,apartment,3,1,False,False,False,2008,359699
356,2,1,Gafsa,Gafsa,apartment,7,4,True,False,False,2021,363034
290,4,2,Kairouan,Kairouan,house,0,2,False,True,False,2005,548067
190,2,4,Centre Ville,Tunis,apartment,1,2,False,False,False,2022,549480
387,4,1,Sousse,Sousse,house,0,3,True,False,False,2001,856407
441,6,1,Nabeul,Nabeul,apartment,6,2,False,False,False,2022,1265317
409,4,1,Gafsa,Gafsa,villa,0,1,False,True,False,2012,1142817
174,6,4,Hammamet,Hammamet,villa,0,4,True,True,True,2007,1153477
248,6,1,La Marsa,Tunis,apartment,5,3,True,False,False,2003,1117636
91,1,1,Gafsa,Gafsa,house,0,7,False,True,False,2015,190510
312,4,2,Gafsa,Gafsa,house,0,4,False,True,False,2002,628907
69,1,1,Gabès,Gabès,house,0,6,False,True,False,2022,108300
264,5,3,Ariana,Tunis,villa,0,6,False,False,False,2015,1732816
110,4,2,Sousse,Sousse,apartment,7,1,True,False,False,2007,211780
437,2,3,Kairouan,Kairouan,house,0,6,True,True,False,2007,1230947
341,2,4,Kairouan,Kairouan,villa,0,9,False,True,True,1998,1447910
465,5,3,Bizerte,Bizerte,house,0,3,False,True,False,2006,465996
297,3,4,Hammamet,Hammamet,house,0,4,False,False,False,2007,1107798
148,6,4,Bizerte,Bizerte,house,0,2,False,True,False,2022,267512
79,2,2,Gabès,Gabès,house,0,2,True,False,False,2002,96878
172,1,3,Monastir,Monastir,villa,0,1,True,True,True,1995,870226
210,6,4,Bizerte,Bizerte,apartment,7,5,True,False,False,1992,406778
174,3,4,Sousse,Sousse,apartment,1,9,False,False,False,2014,418852
386,1,4,Sfax,Sfax,house,0,2,False,False,False,2004,488151
372,7,2,Bizerte,Bizerte,apartment,8,9,False,False,False,1995,590438
321,6,4,Hammamet,Hammamet,villa,0,9,True,False,False,1999,869265
221,6,3,Monastir,Monastir,apartment,5,8,False,False,False,2012,343522
68,5,3,Kairouan,Kairouan,villa,0,4,True,False,False,1992,117313
394,4,4,Bizerte,Bizerte,villa,0,9,False,True,False,1992,712093
157,5,1,Bizerte,Bizerte,apartment,5,2,True,False,False,2009,280245
310,3,3,Tataouine,Tataouine,apartment,8,1,True,False,False,2001,289564
203,1,1,Bizerte,Bizerte,house,0,4,False,True,False,2018,369016
303,2,1,Hammamet,Hammamet,house,0,4,False,True,False,2013,1225517
285,5,1,Nabeul,Nabeul,house,0,3,False,True,False,2019,597631
256,6,2,Sousse,Sousse,villa,0,3,False,True,False,1994,952528
394,3,3,Monastir,Monastir,apartment,5,2,True,False,False,2003,474596
325,2,1,Gabès,Gabès,apartment,0,2,True,False,False,2000,384930
495,2,4,Soukra,Tunis,villa,0,8,False,True,False,2008,2474262
163,1,2,Nabeul,Nabeul,villa,0,8,False,True,False,2012,505410
371,5,2,Gabès,Gabès,villa,0,3,True,False,False,1996,1121904
173,5,3,Tataouine,Tataouine,house,0,3,True,True,False,2014,214873
239,6,1,Hammamet,Hammamet,villa,0,1,True,True,True,2007,1362686
223,3,1,Sousse,Sousse,villa,0,2,False,True,True,2021,571705
146,6,1,Bizerte,Bizerte,villa,0,9,False,True,False,2006,340651
334,6,1,Tataouine,Tataouine,villa,0,7,True,False,False,2016,1249894
309,7,4,Sousse,Sousse,apartment,3,4,False,False,False,2009,448297
205,2,4,Sfax,Sfax,apartment,1,8,True,False,False,2015,296528
146,5,3,Sfax,Sfax,house,0,7,True,True,False,2010,305854
339,2,3,Bizerte,Bizerte,house,0,2,False,False,False,1996,313425
357,1,3,Sfax,Sfax,apartment,0,7,False,False,False,2014,604329
495,7,2,Sousse,Sousse,villa,0,1,True,False,False,2013,2756130
291,5,2,Tataouine,Tataouine,house,0,3,True,True,False,1992,638626
330,1,1,Tataouine,Tataouine,apartment,6,9,False,False,False,2018,371976
191,6,4,Kairouan,Kairouan,apartment,2,7,True,False,False,1994,322323
345,5,1,Sousse,Sousse,house,0,9,True,False,False,2003,955035
219,6,4,Bizerte,Bizerte,apartment,4,8,False,False,False,2017,220576
277,4,1,Sousse,Sousse,apartment,8,5,True,False,False,2021,432435
106,5,1,Monastir,Monastir,house,0,5,False,False,False,1998,113326
435,3,3,Centre Ville,Tunis,villa,0,3,True,False,False,1998,2455350
430,7,2,Carthage,Tunis,villa,0,5,False,False,False,2023,2068128
489,6,1,Centre Ville,Tunis,villa,0,6,True,True,False,2014,3726969
405,5,1,Monastir,Monastir,villa,0,5,False,True,False,2017,1331154
452,6,3,Gafsa,Gafsa,villa,0,8,False,True,False,2009,1236476
251,4,1,Sousse,Sousse,villa,0,4,True,True,True,2004,1360282
144,4,2,Sfax,Sfax,house,0,6,False,False,False,2004,222543
268,2,1,Gafsa,Gafsa,house,0,3,True,True,False,1993,511533
368,6,3,Tataouine,Tataouine,house,0,6,True,False,False,2000,384576
153,6,2,Sfax,Sfax,villa,0,4,True,False,False,1995,371294
331,3,2,Sousse,Sousse,apartment,3,8,True,False,False,1994,993436
404,5,4,Hammamet,Hammamet,house,0,5,False,False,False,1998,1236530
313,4,2,Tataouine,Tataouine,house,0,7,False,False,False,1993,333658
141,1,3,Monastir,Monastir,apartment,5,7,True,False,False,2008,144259
484,3,3,Monastir,Monastir,apartment,4,4,False,False,False,2003,746134
163,4,3,Sousse,Sousse,villa,0,3,False,False,False,2019,500657
104,4,2,Gafsa,Gafsa,house,0,5,False,False,False,2016,233409
395,1,4,Gafsa,Gafsa,house,0,8,False,False,False,2002,635918
93,7,2,Sfax,Sfax,house,0,1,False,False,False,2023,158137
102,5,1,Gabès,Gabès,apartment,1,9,True,False,False,2012,102473
438,1,2,Gabès,Gabès,apartment,9,5,True,False,False,2011,874545
150,4,4,Gafsa,Gafsa,house,0,5,False,False,False,2000,318864
118,5,1,Gabès,Gabès,villa,0,5,False,True,False,1994,251209
350,4,4,Kairouan,Kairouan,apartment,3,7,False,False,False,1995,335440
192,5,4,Nabeul,Nabeul,house,0,9,False,True,False,1994,389106
459,7,4,Bizerte,Bizerte,apartment,8,7,True,False,False,1999,935368
70,4,1,Monastir,Monastir,villa,0,9,True,False,True,2018,240648
432,7,3,Gabès,Gabès,apartment,0,8,False,False,False,2011,825984
464,2,3,Hammamet,Hammamet,villa,0,2,False,True,False,2013,2099091
167,5,3,Gafsa,Gafsa,villa,0,5,True,False,True,2014,700496
281,6,1,Gabès,Gabès,house,0,3,True,False,False,2003,440946
238,4,4,Monastir,Monastir,villa,0,4,True,False,False,2013,825149
216,6,1,Bizerte,Bizerte,apartment,8,2,True,False,False,2012,250931
419,5,3,Bizerte,Bizerte,apartment,6,8,True,False,False,2017,405457
60,2,1,Bizerte,Bizerte,villa,0,9,True,False,True,2023,139754
228,3,2,Sfax,Sfax,villa,0,6,False,False,True,1994,930032
367,3,1,Sousse,Sousse,apartment,9,7,False,False,False,1998,979890
400,5,1,Nabeul,Nabeul,villa,0,7,True,False,True,2007,2332774
390,1,4,Nabeul,Nabeul,villa,0,1,False,False,False,2001,1250121
202,7,4,Tataouine,Tataouine,apartment,1,3,False,False,False,2014,157075
89,6,3,Bizerte,Bizerte,house,0,3,True,True,False,2013,266411
211,3,4,Sfax,Sfax,apartment,3,9,False,False,False,2012,324602
296,1,3,Sousse,Sousse,house,0,8,False,True,False,2014,906157
338,7,2,Soukra,Tunis,villa,0,7,False,True,True,2004,2881479
487,5,3,Bizerte,Bizerte,villa,0,2,True,False,True,1992,1636892
81,2,3,Gafsa,Gafsa,house,0,4,True,True,False,2013,163751
167,3,3,Lac 2,Tunis,apartment,7,7,False,False,False,1993,768534
59,4,1,Gafsa,Gafsa,house,0,8,False,True,False,2021,61623
81,2,3,Sfax,Sfax,apartment,8,9,True,False,False,2014,157308
295,1,4,Sfax,Sfax,house,0,6,True,True,False,1994,829897
254,1,2,Sfax,Sfax,apartment,9,4,True,False,False,2009,204612
178,3,4,Monastir,Monastir,apartment,6,6,True,False,False,1991,271976
270,7,4,Carthage,Tunis,house,0,9,True,True,False,2021,1684052
165,3,1,Sfax,Sfax,apartment,5,8,True,False,False,1992,112543
375,5,1,Nabeul,Nabeul,apartment,6,9,True,False,False,1996,670005
455,1,4,Sousse,Sousse,apartment,9,4,True,False,False,2019,504504
231,6,2,Nabeul,Nabeul,house,0,5,True,True,False,2015,706734
215,1,4,Hammamet,Hammamet,house,0,7,False,False,False,1995,682874
94,6,3,Tataouine,Tataouine,apartment,7,4,True,False,False,1998,169606
92,7,2,Monastir,Monastir,villa,0,6,True,True,False,2020,367693
171,5,4,Sousse,Sousse,villa,0,8,True,True,False,2002,550327
367,3,2,Bizerte,Bizerte,house,0,3,True,False,False,1990,453664
202,4,1,Gafsa,Gafsa,house,0,7,False,False,False,2013,392009
410,1,3,Gafsa,Gafsa,house,0,8,False,True,False,2019,1051118
159,2,1,Kairouan,Kairouan,villa,0,1,True,False,True,2001,704130
304,3,1,Bizerte,Bizerte,house,0,9,True,False,False,2006,505587
107,6,2,Monastir,Monastir,apartment,3,1,True,False,False,2003,72263
372,3,3,Kairouan,Kairouan,villa,0,4,True,True,False,2004,1327752
436,7,1,Hammamet,Hammamet,apartment,0,8,True,False,False,2002,794923
496,6,2,Hammamet,Hammamet,villa,0,7,True,False,False,2020,1435408
114,2,3,Kairouan,Kairouan,house,0,4,True,False,False,2020,259308
334,1,3,Kairouan,Kairouan,house,0,9,True,False,False,1992,452992
128,1,1,Gafsa,Gafsa,apartment,5,7,False,False,False,1993,156057
50,3,3,Tataouine,Tataouine,villa,0,2,False,False,False,2012,147096
122,5,2,Hammamet,Hammamet,house,0,6,False,False,False,2005,439258
178,6,2,Sfax,Sfax,villa,0,7,True,False,True,2010,386963
433,7,2,Gafsa,Gafsa,villa,0,7,True,True,True,2002,837912
312,3,1,Kairouan,Kairouan,apartment,6,8,True,False,False,2004,291957
418,5,4,Gafsa,Gafsa,house,0,8,False,False,False,1991,471236
366,5,4,Nabeul,Nabeul,apartment,5,7,True,False,False,2019,467616
164,4,4,Nabeul,Nabeul,house,0,7,False,False,False,2018,466396
309,4,1,La Marsa,Tunis,villa,0,2,True,False,False,2013,1868832
304,6,3,Gafsa,Gafsa,house,0,6,True,True,False,2013,652914
482,5,3,Bizerte,Bizerte,apartment,2,6,True,False,False,1992,774130
141,1,3,Gabès,Gabès,villa,0,1,False,True,False,1991,313128
149,6,3,Hammamet,Hammamet,apartment,6,2,True,False,False,1996,394254
235,7,3,Nabeul,Nabeul,apartment,8,9,False,False,False,1996,641832
337,5,1,Tataouine,Tataouine,house,0,9,True,True,False,2020,461881
407,5,3,Sfax,Sfax,villa,0,2,False,True,True,2011,935313
442,3,2,Kairouan,Kairouan,house,0,8,True,False,False,2005,421848
465,5,1,Monastir,Monastir,house,0,9,True,True,False,2009,697080
198,7,1,Centre Ville,Tunis,apartment,9,9,True,False,False,1998,754988
435,5,3,Nabeul,Nabeul,house,0,6,False,False,False,1994,1093903
367,2,3,Nabeul,Nabeul,apartment,0,2,True,False,False,2010,627503
61,6,2,Gafsa,Gafsa,apartment,0,7,True,False,False,2006,76552
104,2,3,Nabeul,Nabeul,apartment,5,4,False,False,False,1998,247104
120,6,4,Gafsa,Gafsa,house,0,9,False,False,False,1992,169104
165,6,2,Monastir,Monastir,house,0,9,False,True,False,2012,258223
293,1,3,Lac 1,Tunis,house,0,7,True,False,False,2009,1407006
324,6,3,Kairouan,Kairouan,villa,0,7,True,True,True,1990,788807
74,6,3,Hammamet,Hammamet,apartment,8,6,True,False,False,2000,89603
336,6,2,Hammamet,Hammamet,house,0,2,True,False,False,2001,1008274
446,2,4,Tataouine,Tataouine,villa,0,5,True,False,True,2011,1879553
109,5,1,Monastir,Monastir,apartment,0,4,False,False,False,1995,175184
290,3,2,Kairouan,Kairouan,villa,0,7,True,True,False,2021,909670
270,5,1,Sfax,Sfax,villa,0,1,False,False,True,2010,508472
396,1,1,Bizerte,Bizerte,villa,0,2,True,True,False,2005,646771
213,7,1,Hammamet,Hammamet,house,0,7,True,True,False,1997,848161
468,2,4,Bizerte,Bizerte,house,0,4,True,True,False,2004,1149058
245,2,3,Sousse,Sousse,house,0,3,True,False,False,2017,923815
219,1,2,Gabès,Gabès,apartment,4,9,True,False,False,2009,307029
420,1,2,Carthage,Tunis,villa,0,8,True,False,True,2004,4718029
383,6,3,Soukra,Tunis,villa,0,8,True,True,True,2009,2894234
487,1,1,Sfax,Sfax,villa,0,9,False,True,True,2018,2043768
442,1,1,Gabès,Gabès,villa,0,7,True,True,True,1991,1540547
168,1,2,Monastir,Monastir,villa,0,6,True,True,False,2004,439803
371,6,2,Gafsa,Gafsa,apartment,3,2,False,False,False,2019,475770
340,2,2,Gabès,Gabès,house,0,3,False,True,False,2001,511482
360,4,3,Lac 2,Tunis,apartment,6,4,True,False,False,2008,1868076
76,7,4,Soukra,Tunis,house,0,2,False,True,False,2018,346417
469,3,2,Tataouine,Tataouine,house,0,9,True,False,False,1999,845556
499,2,1,Sousse,Sousse,house,0,4,True,True,False,2021,1885408
383,5,4,Gafsa,Gafsa,house,0,3,False,False,False,1993,886660
137,6,1,Gafsa,Gafsa,apartment,1,9,False,False,False,2000,93488
370,7,4,Monastir,Monastir,house,0,6,False,True,False,1993,868993
339,1,4,Sfax,Sfax,villa,0,6,True,True,False,2013,629228
150,3,1,Nabeul,Nabeul,villa,0,6,False,False,False,2018,700488
197,5,3,Kairouan,Kairouan,villa,0,8,False,False,False,1994,632606
118,6,4,Lac 1,Tunis,apartment,7,1,True,False,False,2021,306528
350,4,2,Tataouine,Tataouine,villa,0,5,True,True,False,2017,1164240
339,3,1,Gafsa,Gafsa,house,0,6,True,False,False,2008,475321
359,5,3,Hammamet,Hammamet,apartment,1,2,False,False,False,2001,854276
149,4,4,Centre Ville,Tunis,house,0,3,True,False,False,1993,631815
444,3,3,Hammamet,Hammamet,apartment,1,8,False,False,False,1995,716616
424,4,2,Sousse,Sousse,apartment,6,4,False,False,False,2004,465043
106,7,2,Bizerte,Bizerte,apartment,4,3,True,False,False,2014,169265
51,2,3,Monastir,Monastir,house,0,9,False,False,False,2000,108254
116,5,4,Sfax,Sfax,villa,0,9,False,False,False,1999,182574
375,3,1,Monastir,Monastir,house,0,2,True,True,False,2013,786035
310,5,2,Gafsa,Gafsa,house,0,4,True,True,False,1998,799855
117,6,1,Bizerte,Bizerte,villa,0,2,True,False,True,2005,404986
78,3,2,Hammamet,Hammamet,apartment,3,9,True,False,False,2023,119705
153,6,1,Bizerte,Bizerte,apartment,4,4,True,False,False,2009,318601
285,6,1,Nabeul,Nabeul,house,0,5,False,False,False,2000,516625
68,7,1,Monastir,Monastir,apartment,4,6,False,False,False,2007,105372
292,1,1,Bizerte,Bizerte,house,0,1,False,False,False,2009,375955
387,5,4,Sfax,Sfax,apartment,2,4,True,False,False,2000,646909
70,5,2,Gabès,Gabès,house,0,6,True,True,False,1994,167999
348,5,2,Sousse,Sousse,villa,0,8,True,False,True,2000,2016174
307,7,3,Sfax,Sfax,villa,0,7,True,False,False,2007,831817
399,7,1,Sfax,Sfax,apartment,9,1,False,False,False,2006,599138
171,4,3,Kairouan,Kairouan,apartment,1,6,True,False,False,2009,173373
348,5,4,Monastir,Monastir,apartment,1,3,False,False,False,2005,554294
326,4,1,Gafsa,Gafsa,villa,0,8,True,False,True,2003,1074597
488,7,2,La Marsa,Tunis,villa,0,2,True,True,True,1994,6452144
414,6,3,Hammamet,Hammamet,villa,0,9,False,True,True,2020,2069038
234,1,1,Monastir,Monastir,apartment,5,7,True,False,False,2015,196756
311,5,1,Sfax,Sfax,villa,0,1,True,True,False,2019,1228481
329,4,1,Sfax,Sfax,apartment,5,3,True,False,False,2004,682885
113,7,3,Gafsa,Gafsa,apartment,8,3,True,False,False,2000,92452
226,4,4,Gafsa,Gafsa,house,0,2,True,False,False,2010,363031
231,4,1,Tataouine,Tataouine,apartment,2,2,True,False,False,2008,261565
322,2,4,Hammamet,Hammamet,villa,0,4,False,True,False,2019,1629603
275,5,1,Hammamet,Hammamet,villa,0,7,False,True,False,1998,1285891
445,7,2,Nabeul,Nabeul,villa,0,4,True,True,False,2001,2679989
65,6,3,Hammamet,Hammamet,house,0,2,True,False,False,2011,239663
400,3,3,Nabeul,Nabeul,villa,0,5,False,False,True,2010,2473286
313,1,4,Monastir,Monastir,apartment,3,6,False,False,False,1995,220352
409,5,3,Monastir,Monastir,house,0,4,True,True,False,2017,1075926
72,7,2,Hammamet,Hammamet,house,0,4,True,True,False,2021,177470
283,6,2,Hammamet,Hammamet,apartment,0,5,True,False,False,1993,638278
380,1,3,Lac 1,Tunis,apartment,3,3,False,False,False,1991,1802720
299,1,1,Gafsa,Gafsa,house,0,1,False,False,False,2015,528632
438,6,3,Kairouan,Kairouan,villa,0,5,True,False,True,1997,1212193
198,3,1,Bizerte,Bizerte,apartment,2,4,False,False,False,1991,354340
363,4,1,Gafsa,Gafsa,house,0,4,True,True,False,2018,964510
394,2,3,Gafsa,Gafsa,villa,0,9,False,False,True,1990,1416868
490,6,1,Kairouan,Kairouan,apartment,9,5,False,False,False,2005,593096
209,4,1,Monastir,Monastir,villa,0,4,False,True,True,1998,1030742
403,7,3,Gafsa,Gafsa,house,0,8,False,False,False,2022,637481
70,7,3,Nabeul,Nabeul,apartment,6,9,True,False,False,1993,117923
210,4,1,Lac 1,Tunis,house,0,1,False,False,False,2009,1017744
249,4,4,Nabeul,Nabeul,house,0,7,True,True,False,2011,922869
291,7,3,Tataouine,Tataouine,house,0,4,False,False,False,2012,752665
431,3,4,Sousse,Sousse,villa,0,4,True,False,True,1998,1960783
65,3,1,Sfax,Sfax,villa,0,5,True,True,True,2002,292464
125,1,1,Monastir,Monastir,villa,0,7,False,True,False,2003,330660
482,6,3,Bizerte,Bizerte,house,0,1,False,True,False,2023,1010179
73,1,4,Kairouan,Kairouan,house,0,9,True,False,False,2021,98050
326,2,3,Hammamet,Hammamet,apartment,5,9,True,False,False,1991,771818
207,7,3,Tataouine,Tataouine,villa,0,2,True,False,True,2021,434953
239,2,3,Tataouine,Tataouine,apartment,3,6,False,False,False,2003,441480
255,2,2,Gafsa,Gafsa,apartment,7,5,True,False,False,2005,297952
89,6,2,Sfax,Sfax,villa,0,7,True,False,True,2007,259783
162,6,1,Centre Ville,Tunis,villa,0,6,False,True,True,2019,979504
289,7,4,Nabeul,Nabeul,villa,0,5,True,True,True,2007,1347832
486,2,1,Carthage,Tunis,house,0,5,True,True,False,1990,3397618
411,7,1,Lac 1,Tunis,villa,0,1,True,False,True,2021,2904262
215,2,2,Bizerte,Bizerte,house,0,2,True,False,False,2017,408517
328,2,4,Monastir,Monastir,house,0,4,False,False,False,2011,336685
60,4,1,Nabeul,Nabeul,villa,0,7,True,True,True,2011,420323
496,7,3,Kairouan,Kairouan,villa,0,4,True,False,False,2003,1270418
200,5,3,Lac 1,Tunis,villa,0,4,True,True,False,2005,1798750
266,3,2,La Marsa,Tunis,apartment,1,5,False,False,False,1998,720328
68,1,1,Monastir,Monastir,villa,0,5,True,False,True,2007,193139
340,6,4,La Marsa,Tunis,apartment,8,3,False,False,False,1991,1578960
55,3,1,Kairouan,Kairouan,house,0,9,True,False,False,1998,89429
440,7,4,Gafsa,Gafsa,villa,0,2,False,True,True,1990,1511288
236,6,3,Nabeul,Nabeul,apartment,6,6,False,False,False,2018,370142
168,3,2,Sfax,Sfax,apartment,3,2,True,False,False,2000,264035
150,6,3,Gafsa,Gafsa,apartment,1,6,True,False,False,2011,192402
185,6,3,Bizerte,Bizerte,villa,0,4,False,False,True,1994,315151
337,6,3,Tataouine,Tataouine,villa,0,9,True,True,False,2009,721361
414,4,3,Kairouan,Kairouan,house,0,6,True,True,False,2003,556475
483,7,2,Gafsa,Gafsa,villa,0,3,True,False,False,2000,675523
